airline,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
OrbitFlyAirlines,Bangalore,Morning,one,Night,Chennai,Economy,14.17,35.0,4687
OrbitFlyAirlines,Kolkata,Early_Morning,one,Evening,Mumbai,Economy,11.58,16.0,5888
OrbitFlyAirlines,Mumbai,Night,one,Morning,Kolkata,Economy,10.0,31.0,5310
OrbitFlyAirlines,Kolkata,Evening,one,Late_Night,Bangalore,Economy,7.0,48.0,6109
OrbitFlyAirlines,Chennai,Early_Morning,zero,Early_Morning,Mumbai,Economy,1.83,35.0,3000
OrbitFlyAirlines,Mumbai,Morning,one,Evening,Bangalore,Economy,9.33,18.0,6123
OrbitFlyAirlines,Mumbai,Afternoon,two_or_more,Evening,Bangalore,Business,11.25,25.0,22121
OrbitFlyAirlines,Delhi,Afternoon,one,Evening,Bangalore,Economy,5.33,33.0,4020
OrbitFlyAirlines,Kolkata,Early_Morning,one,Afternoon,Bangalore,Economy,8.0,37.0,6714
OrbitFlyAirlines,Mumbai,Afternoon,one,Late_Night,Mumbai,Business,7.17,37.0,23871
OrbitFlyAirlines,Bangalore,Afternoon,two_or_more,Early_Morning,Mumbai,Business,11.25,33.0,13922
OrbitFlyAirlines,Hyderabad,Morning,two_or_more,Late_Night,Hyderabad,Business,1.25,31.0,24267
OrbitFlyAirlines,Hyderabad,Early_Morning,one,Evening,Mumbai,Economy,10.08,26.0,4165
OrbitFlyAirlines,Mumbai,Night,one,Morning,Bangalore,Economy,11.33,38.0,4618
OrbitFlyAirlines,Bangalore,Afternoon,one,Afternoon,Delhi,Business,14.25,47.0,22269
OrbitFlyAirlines,Bangalore,Night,one,Evening,Delhi,Business,7.08,45.0,26671
OrbitFlyAirlines,Mumbai,Afternoon,zero,Afternoon,Delhi,Economy,2.25,27.0,2339
OrbitFlyAirlines,Mumbai,Afternoon,zero,Afternoon,Delhi,Economy,2.25,31.0,2339
OrbitFlyAirlines,Bangalore,Night,two_or_more,Night,Mumbai,Business,2.25,31.0,22268
OrbitFlyAirlines,Hyderabad,Late_Night,one,Night,Mumbai,Business,1.83,11.0,19859
OrbitFlyAirlines,Bangalore,Early_Morning,one,Afternoon,Kolkata,Economy,5.0,29.0,3436
OrbitFlyAirlines,Hyderabad,Morning,one,Evening,Bangalore,Economy,7.17,23.0,4452
OrbitFlyAirlines,Delhi,Night,two_or_more,Night,Hyderabad,Business,15.08,49.0,23258
OrbitFlyAirlines,Mumbai,Afternoon,one,Evening,Hyderabad,Economy,7.08,22.0,7522
OrbitFlyAirlines,Delhi,Afternoon,zero,Afternoon,Mumbai,Economy,2.08,35.0,2410
OrbitFlyAirlines,Bangalore,Early_Morning,zero,Morning,Hyderabad,Business,15.5,27.0,25612
OrbitFlyAirlines,Chennai,Evening,zero,Night,Kolkata,Business,9.83,41.0,22884
OrbitFlyAirlines,Mumbai,Early_Morning,two_or_more,Night,Chennai,Business,15.33,22.0,30701
OrbitFlyAirlines,Bangalore,Night,one,Afternoon,Delhi,Business,6.33,35.0,19953
OrbitFlyAirlines,Delhi,Late_Night,one,Early_Morning,Chennai,Economy,5.67,21.0,4896
OrbitFlyAirlines,Delhi,Evening,one,Late_Night,Chennai,Economy,8.17,41.0,4506
OrbitFlyAirlines,Hyderabad,Afternoon,zero,Night,Kolkata,Business,11.58,30.0,24938
OrbitFlyAirlines,Delhi,Afternoon,one,Night,Kolkata,Economy,8.58,24.0,5954
OrbitFlyAirlines,Bangalore,Afternoon,one,Late_Night,Mumbai,Economy,9.58,31.0,4236
OrbitFlyAirlines,Mumbai,Evening,zero,Late_Night,Delhi,Business,2.92,21.0,15445
OrbitFlyAirlines,Mumbai,Morning,one,Afternoon,Bangalore,Business,9.17,11.0,37218
OrbitFlyAirlines,Bangalore,Night,one,Morning,Hyderabad,Economy,11.58,15.0,4337
OrbitFlyAirlines,Delhi,Afternoon,one,Night,Kolkata,Economy,9.25,19.0,5954
OrbitFlyAirlines,Hyderabad,Night,zero,Night,Delhi,Business,11.5,7.0,10517
OrbitFlyAirlines,Mumbai,Early_Morning,one,Morning,Kolkata,Economy,5.83,23.0,5006
OrbitFlyAirlines,Kolkata,Early_Morning,two_or_more,Afternoon,Hyderabad,Business,7.25,38.0,26634
OrbitFlyAirlines,Chennai,Afternoon,one,Late_Night,Delhi,Business,13.5,12.0,27142
OrbitFlyAirlines,Delhi,Morning,one,Evening,Hyderabad,Business,13.08,18.0,26813
OrbitFlyAirlines,Kolkata,Evening,one,Late_Night,Mumbai,Economy,9.58,37.0,5853
OrbitFlyAirlines,Kolkata,Afternoon,one,Night,Mumbai,Economy,7.33,41.0,5790
OrbitFlyAirlines,Chennai,Afternoon,one,Morning,Mumbai,Business,2.17,35.0,29797
OrbitFlyAirlines,Kolkata,Evening,one,Late_Night,Delhi,Economy,8.42,22.0,13386
OrbitFlyAirlines,Hyderabad,Early_Morning,one,Morning,Delhi,Economy,4.92,26.0,5720
OrbitFlyAirlines,Delhi,Late_Night,one,Evening,Kolkata,Economy,15.5,22.0,6395
OrbitFlyAirlines,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.58,11.0,7424
OrbitFlyAirlines,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,15.0,4627
OrbitFlyAirlines,Chennai,Night,one,Afternoon,Delhi,Business,10.83,19.0,20077
OrbitFlyAirlines,Mumbai,Afternoon,one,Night,Bangalore,Economy,6.92,24.0,5102
OrbitFlyAirlines,Hyderabad,Early_Morning,one,Afternoon,Mumbai,Economy,9.25,43.0,5529
OrbitFlyAirlines,Delhi,Morning,one,Afternoon,Bangalore,Economy,4.33,39.0,6951
OrbitFlyAirlines,Kolkata,Evening,zero,Evening,Kolkata,Business,5.33,30.0,28757
OrbitFlyAirlines,Kolkata,Afternoon,one,Night,Delhi,Economy,9.92,11.0,13386
OrbitFlyAirlines,Chennai,Morning,zero,Late_Night,Hyderabad,Business,9.58,38.0,30517
OrbitFlyAirlines,Hyderabad,Morning,one,Night,Kolkata,Economy,13.25,45.0,5754
OrbitFlyAirlines,Delhi,Night,one,Early_Morning,Mumbai,Economy,10.92,49.0,6146
OrbitFlyAirlines,Bangalore,Night,one,Afternoon,Hyderabad,Economy,16.75,17.0,4337
OrbitFlyAirlines,Delhi,Afternoon,two_or_more,Night,Hyderabad,Business,12.5,28.0,23387
OrbitFlyAirlines,Bangalore,Afternoon,one,Evening,Delhi,Business,4.92,46.0,25888
OrbitFlyAirlines,Delhi,Late_Night,one,Late_Night,Bangalore,Business,8.67,20.0,15512
OrbitFlyAirlines,Mumbai,Afternoon,zero,Evening,Kolkata,Economy,2.5,42.0,4499
OrbitFlyAirlines,Mumbai,Evening,zero,Morning,Delhi,Business,2.83,7.0,25326
OrbitFlyAirlines,Mumbai,Late_Night,one,Early_Morning,Kolkata,Business,15.5,31.0,24951
OrbitFlyAirlines,Chennai,Afternoon,one,Late_Night,Delhi,Economy,12.25,20.0,4827
OrbitFlyAirlines,Mumbai,Afternoon,one,Late_Night,Hyderabad,Economy,11.58,39.0,3282
OrbitFlyAirlines,Chennai,Early_Morning,zero,Evening,Bangalore,Business,11.17,18.0,24228
OrbitFlyAirlines,Hyderabad,Early_Morning,one,Afternoon,Mumbai,Economy,4.5,38.0,7586
OrbitFlyAirlines,Delhi,Early_Morning,two_or_more,Night,Bangalore,Business,7.92,24.0,16514
OrbitFlyAirlines,Kolkata,Afternoon,one,Night,Mumbai,Economy,9.42,41.0,5790
OrbitFlyAirlines,Chennai,Early_Morning,one,Night,Bangalore,Business,8.67,42.0,24177
OrbitFlyAirlines,Mumbai,Night,zero,Late_Night,Delhi,Economy,2.25,34.0,2339
OrbitFlyAirlines,Hyderabad,Early_Morning,zero,Early_Morning,Kolkata,Economy,1.83,31.0,2393
OrbitFlyAirlines,Mumbai,Afternoon,one,Night,Hyderabad,Economy,9.58,23.0,3916
OrbitFlyAirlines,Delhi,Night,one,Morning,Mumbai,Economy,10.5,48.0,6042
OrbitFlyAirlines,Delhi,Afternoon,zero,Afternoon,Bangalore,Business,15.0,14.0,19879
OrbitFlyAirlines,Mumbai,Afternoon,zero,Afternoon,Hyderabad,Business,9.67,6.0,18131
OrbitFlyAirlines,Bangalore,Afternoon,one,Night,Hyderabad,Economy,7.58,34.0,4366
OrbitFlyAirlines,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,10.0,5954
OrbitFlyAirlines,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,8.83,24.0,4028
OrbitFlyAirlines,Mumbai,Late_Night,zero,Afternoon,Bangalore,Business,8.0,6.0,25429
OrbitFlyAirlines,Delhi,Early_Morning,one,Night,Bangalore,Economy,16.0,6.0,7424
OrbitFlyAirlines,Kolkata,Early_Morning,zero,Morning,Delhi,Economy,2.5,6.0,6488
OrbitFlyAirlines,Delhi,Early_Morning,two_or_more,Night,Mumbai,Business,11.33,23.0,21974
OrbitFlyAirlines,Delhi,Morning,one,Evening,Mumbai,Economy,8.0,40.0,5958
OrbitFlyAirlines,Kolkata,Late_Night,zero,Night,Mumbai,Business,15.25,43.0,24369
OrbitFlyAirlines,Hyderabad,Night,one,Early_Morning,Kolkata,Economy,9.67,30.0,5292
OrbitFlyAirlines,Kolkata,Afternoon,two_or_more,Night,Mumbai,Business,13.83,39.0,24497
OrbitFlyAirlines,Mumbai,Evening,two_or_more,Morning,Delhi,Business,2.17,36.0,23367
OrbitFlyAirlines,Kolkata,Early_Morning,two_or_more,Afternoon,Hyderabad,Business,6.67,15.0,28842
OrbitFlyAirlines,Mumbai,Early_Morning,two_or_more,Morning,Delhi,Business,2.0,15.0,25272
OrbitFlyAirlines,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8.0,35.0,6893
OrbitFlyAirlines,Mumbai,Morning,two_or_more,Morning,Kolkata,Business,12.75,43.0,22648
OrbitFlyAirlines,Kolkata,Early_Morning,one,Afternoon,Mumbai,Economy,9.58,28.0,5888
OrbitFlyAirlines,Kolkata,Night,zero,Evening,Mumbai,Business,9.92,38.0,30524
OrbitFlyAirlines,Mumbai,Early_Morning,one,Morning,Hyderabad,Business,13.83,12.999999999999998,21163
OrbitFlyAirlines,Delhi,Afternoon,one,Night,Chennai,Economy,8.0,22.0,4896
OrbitFlyAirlines,Bangalore,Evening,zero,Night,Mumbai,Economy,1.83,3.0,7539
OrbitFlyAirlines,Bangalore,Evening,one,Early_Morning,Kolkata,Economy,12.5,18.0,5177
OrbitFlyAirlines,Delhi,Morning,one,Night,Kolkata,Economy,9.58,48.0,3087
OrbitFlyAirlines,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,5.17,28.0,3820
OrbitFlyAirlines,Kolkata,Early_Morning,one,Morning,Mumbai,Business,16.25,16.0,26463
OrbitFlyAirlines,Kolkata,Early_Morning,one,Afternoon,Bangalore,Economy,8.0,39.0,6714
OrbitFlyAirlines,Chennai,Evening,one,Evening,Bangalore,Business,10.25,48.0,24933
OrbitFlyAirlines,Delhi,Morning,one,Night,Kolkata,Economy,9.58,45.0,3198
OrbitFlyAirlines,Mumbai,Night,one,Morning,Bangalore,Economy,12.42,38.0,6319
OrbitFlyAirlines,Kolkata,Evening,one,Late_Night,Mumbai,Economy,7.5,46.0,5507
OrbitFlyAirlines,Bangalore,Afternoon,one,Night,Hyderabad,Economy,8.17,35.0,4967
OrbitFlyAirlines,Mumbai,Night,one,Early_Morning,Kolkata,Economy,8.83,45.0,5817
OrbitFlyAirlines,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,8.67,26.0,3466
OrbitFlyAirlines,Kolkata,Evening,one,Late_Night,Delhi,Economy,8.42,48.0,6324
OrbitFlyAirlines,Bangalore,Evening,one,Late_Night,Delhi,Economy,7.17,32.0,3466
OrbitFlyAirlines,Bangalore,Late_Night,zero,Night,Delhi,Business,7.08,44.0,22916
OrbitFlyAirlines,Mumbai,Afternoon,one,Night,Hyderabad,Economy,8.0,4.0,8043
OrbitFlyAirlines,Mumbai,Evening,zero,Night,Delhi,Business,5.67,14.0,21735
OrbitFlyAirlines,Bangalore,Evening,one,Late_Night,Delhi,Economy,7.75,36.0,3466
OrbitFlyAirlines,Mumbai,Early_Morning,zero,Early_Morning,Chennai,Economy,1.83,32.0,3000
OrbitFlyAirlines,Kolkata,Evening,one,Late_Night,Bangalore,Economy,7.08,37.0,6109
OrbitFlyAirlines,Mumbai,Night,zero,Night,Chennai,Economy,2.08,32.0,3000
OrbitFlyAirlines,Chennai,Late_Night,one,Afternoon,Mumbai,Business,6.08,18.0,28599
OrbitFlyAirlines,Delhi,Night,two_or_more,Evening,Bangalore,Business,14.75,32.0,18597
OrbitFlyAirlines,Delhi,Late_Night,two_or_more,Morning,Mumbai,Business,6.42,32.0,26350
OrbitFlyAirlines,Bangalore,Morning,one,Night,Mumbai,Business,14.75,25.0,18021
OrbitFlyAirlines,Kolkata,Afternoon,zero,Night,Kolkata,Business,2.33,35.0,28480
OrbitFlyAirlines,Hyderabad,Morning,one,Night,Kolkata,Economy,11.58,18.0,5292
OrbitFlyAirlines,Hyderabad,Late_Night,one,Late_Night,Hyderabad,Business,1.25,18.0,17201
OrbitFlyAirlines,Bangalore,Afternoon,two_or_more,Night,Mumbai,Business,5.67,37.0,21129
OrbitFlyAirlines,Kolkata,Late_Night,two_or_more,Late_Night,Chennai,Business,7.42,23.0,24903
OrbitFlyAirlines,Mumbai,Late_Night,zero,Late_Night,Bangalore,Business,10.58,16.0,26161
OrbitFlyAirlines,Kolkata,Morning,one,Night,Kolkata,Business,2.58,35.0,20180
OrbitFlyAirlines,Kolkata,Night,one,Afternoon,Delhi,Economy,15.67,14.0,13419
OrbitFlyAirlines,Kolkata,Night,zero,Late_Night,Hyderabad,Economy,2.17,18.0,3129
OrbitFlyAirlines,Bangalore,Evening,one,Early_Morning,Kolkata,Economy,14.25,38.0,5902
OrbitFlyAirlines,Mumbai,Night,one,Morning,Hyderabad,Economy,10.83,26.0,3916
OrbitFlyAirlines,Kolkata,Afternoon,one,Evening,Delhi,Economy,6.25,43.0,5336
OrbitFlyAirlines,Chennai,Late_Night,one,Evening,Delhi,Business,7.5,43.0,20147
OrbitFlyAirlines,Delhi,Early_Morning,two_or_more,Night,Delhi,Business,5.58,42.0,29920
OrbitFlyAirlines,Delhi,Night,one,Night,Kolkata,Business,7.75,12.0,20507
OrbitFlyAirlines,Mumbai,Late_Night,zero,Evening,Delhi,Business,2.58,38.0,26150
OrbitFlyAirlines,Delhi,Evening,one,Night,Mumbai,Economy,4.75,36.0,3330
OrbitFlyAirlines,Mumbai,Afternoon,one,Night,Bangalore,Economy,7.92,25.0,5102
OrbitFlyAirlines,Mumbai,Early_Morning,zero,Early_Morning,Bangalore,Economy,1.58,44.0,2124
OrbitFlyAirlines,Delhi,Evening,one,Late_Night,Chennai,Economy,8.17,17.0,6580
OrbitFlyAirlines,Bangalore,Evening,one,Late_Night,Delhi,Economy,4.92,48.0,3319
OrbitFlyAirlines,Bangalore,Night,one,Evening,Bangalore,Business,5.92,36.0,22707
OrbitFlyAirlines,Delhi,Afternoon,one,Night,Mumbai,Economy,9.25,16.0,5600
OrbitFlyAirlines,Mumbai,Evening,one,Morning,Kolkata,Economy,14.5,41.0,5310
OrbitFlyAirlines,Mumbai,Morning,one,Afternoon,Bangalore,Economy,3.5,49.0,4501
OrbitFlyAirlines,Delhi,Afternoon,zero,Early_Morning,Bangalore,Business,12.58,19.0,25364
OrbitFlyAirlines,Mumbai,Afternoon,one,Night,Hyderabad,Economy,9.33,16.0,3916
OrbitFlyAirlines,Chennai,Morning,zero,Afternoon,Kolkata,Business,16.08,11.0,27792
OrbitFlyAirlines,Kolkata,Early_Morning,zero,Night,Hyderabad,Business,15.33,14.0,30049
OrbitFlyAirlines,Delhi,Early_Morning,one,Night,Chennai,Economy,15.33,13.0,7426
OrbitFlyAirlines,Kolkata,Evening,two_or_more,Night,Kolkata,Business,7.5,46.0,19761
OrbitFlyAirlines,Bangalore,Evening,zero,Evening,Delhi,Business,10.83,7.0,24639
OrbitFlyAirlines,Delhi,Afternoon,zero,Evening,Bangalore,Business,2.58,31.0,31172
OrbitFlyAirlines,Hyderabad,Morning,one,Night,Kolkata,Economy,13.25,47.0,5754
OrbitFlyAirlines,Mumbai,Evening,one,Late_Night,Bangalore,Economy,4.92,45.0,4618
OrbitFlyAirlines,Kolkata,Early_Morning,one,Evening,Bangalore,Economy,11.25,40.0,6109
OrbitFlyAirlines,Kolkata,Evening,one,Night,Bangalore,Business,15.33,46.0,25743
OrbitFlyAirlines,Kolkata,Early_Morning,one,Afternoon,Delhi,Economy,7.25,17.0,6324
OrbitFlyAirlines,Mumbai,Late_Night,two_or_more,Evening,Mumbai,Business,10.75,23.0,21241
OrbitFlyAirlines,Kolkata,Early_Morning,one,Afternoon,Delhi,Economy,9.67,26.0,6324
OrbitFlyAirlines,Bangalore,Afternoon,one,Evening,Mumbai,Economy,3.92,15.0,5177
OrbitFlyAirlines,Delhi,Early_Morning,one,Evening,Kolkata,Economy,9.5,32.0,6395
OrbitFlyAirlines,Hyderabad,Afternoon,zero,Morning,Hyderabad,Business,1.0,33.0,25463
OrbitFlyAirlines,Hyderabad,Early_Morning,zero,Early_Morning,Kolkata,Economy,1.83,34.0,2393
OrbitFlyAirlines,Bangalore,Evening,two_or_more,Afternoon,Delhi,Business,7.58,23.0,29333
OrbitFlyAirlines,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.5,30.0,7469
OrbitFlyAirlines,Mumbai,Night,two_or_more,Afternoon,Mumbai,Business,9.58,11.0,23427
OrbitFlyAirlines,Hyderabad,Afternoon,one,Night,Mumbai,Economy,5.92,31.0,8211
OrbitFlyAirlines,Mumbai,Evening,one,Night,Bangalore,Economy,5.5,6.0,5102
OrbitFlyAirlines,Mumbai,Early_Morning,one,Morning,Kolkata,Economy,5.83,41.0,5667
OrbitFlyAirlines,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.75,41.0,5087
OrbitFlyAirlines,Kolkata,Early_Morning,one,Night,Bangalore,Economy,15.42,14.0,6488
OrbitFlyAirlines,Hyderabad,Night,one,Afternoon,Mumbai,Economy,14.5,36.0,4165
OrbitFlyAirlines,Bangalore,Night,zero,Late_Night,Hyderabad,Economy,1.25,22.0,1714
OrbitFlyAirlines,Kolkata,Afternoon,one,Late_Night,Mumbai,Economy,10.33,26.0,6883
OrbitFlyAirlines,Delhi,Afternoon,one,Evening,Bangalore,Economy,5.33,19.0,4020
OrbitFlyAirlines,Mumbai,Evening,one,Night,Delhi,Economy,5.5,43.0,6194
OrbitFlyAirlines,Delhi,Morning,one,Afternoon,Bangalore,Economy,6.5,10.0,14461
OrbitFlyAirlines,Kolkata,Early_Morning,one,Night,Delhi,Economy,15.25,11.0,6488
OrbitFlyAirlines,Delhi,Evening,one,Late_Night,Mumbai,Economy,9.33,23.0,3330
OrbitFlyAirlines,Bangalore,Morning,zero,Late_Night,Hyderabad,Business,9.58,22.0,24656
OrbitFlyAirlines,Mumbai,Late_Night,zero,Night,Mumbai,Business,15.25,16.0,20084
OrbitFlyAirlines,Delhi,Early_Morning,one,Morning,Bangalore,Economy,4.75,28.0,10672
OrbitFlyAirlines,Chennai,Evening,one,Afternoon,Delhi,Business,7.17,16.0,22641
OrbitFlyAirlines,Kolkata,Afternoon,two_or_more,Night,Hyderabad,Business,6.17,32.0,24979
OrbitFlyAirlines,Delhi,Late_Night,zero,Late_Night,Delhi,Business,4.92,49.0,32458
OrbitFlyAirlines,Hyderabad,Afternoon,one,Late_Night,Mumbai,Economy,9.17,26.0,4165
OrbitFlyAirlines,Chennai,Early_Morning,one,Evening,Bangalore,Economy,11.17,35.0,4612
OrbitFlyAirlines,Hyderabad,Afternoon,one,Night,Kolkata,Economy,6.25,27.0,5292
OrbitFlyAirlines,Kolkata,Evening,zero,Night,Bangalore,Business,6.98,33.0,28060
OrbitFlyAirlines,Bangalore,Early_Morning,one,Early_Morning,Chennai,Business,10.67,11.0,26768
OrbitFlyAirlines,Bangalore,Night,zero,Late_Night,Delhi,Economy,2.92,38.0,4500
OrbitFlyAirlines,Mumbai,Morning,one,Evening,Delhi,Economy,8.0,17.0,5569
OrbitFlyAirlines,Delhi,Morning,two_or_more,Night,Bangalore,Business,4.33,39.0,25990
OrbitFlyAirlines,Delhi,Morning,one,Night,Chennai,Economy,11.83,26.0,4896
OrbitFlyAirlines,Delhi,Early_Morning,zero,Evening,Bangalore,Business,9.17,21.0,29192
OrbitFlyAirlines,Chennai,Late_Night,two_or_more,Morning,Mumbai,Business,11.83,19.0,13488
OrbitFlyAirlines,Kolkata,Evening,one,Early_Morning,Bangalore,Economy,14.17,38.0,6109
OrbitFlyAirlines,Chennai,Late_Night,one,Late_Night,Delhi,Business,7.67,46.0,19195
OrbitFlyAirlines,Bangalore,Late_Night,one,Night,Mumbai,Business,5.92,36.0,30050
OrbitFlyAirlines,Mumbai,Afternoon,one,Night,Delhi,Economy,5.0,34.0,9268
OrbitFlyAirlines,Bangalore,Early_Morning,one,Evening,Kolkata,Business,11.92,17.0,27349
OrbitFlyAirlines,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,5.33,17.0,5954
OrbitFlyAirlines,Hyderabad,Morning,two_or_more,Night,Delhi,Business,14.08,15.0,24054
OrbitFlyAirlines,Delhi,Afternoon,zero,Late_Night,Delhi,Business,7.17,30.0,21351
OrbitFlyAirlines,Delhi,Evening,one,Night,Mumbai,Economy,4.75,40.0,3330
OrbitFlyAirlines,Mumbai,Early_Morning,one,Afternoon,Mumbai,Business,8.25,16.0,21625
OrbitFlyAirlines,Delhi,Morning,one,Night,Chennai,Economy,11.83,15.0,4896
OrbitFlyAirlines,Delhi,Early_Morning,zero,Afternoon,Mumbai,Business,14.92,12.0,26040
OrbitFlyAirlines,Delhi,Evening,one,Late_Night,Bangalore,Economy,8.67,19.0,4205
OrbitFlyAirlines,Kolkata,Night,one,Afternoon,Delhi,Business,8.83,12.999999999999998,23232
OrbitFlyAirlines,Mumbai,Evening,zero,Night,Delhi,Business,2.25,38.0,15232
OrbitFlyAirlines,Bangalore,Early_Morning,one,Night,Kolkata,Economy,14.42,11.0,5177
OrbitFlyAirlines,Hyderabad,Morning,zero,Afternoon,Mumbai,Business,6.33,14.0,28587
OrbitFlyAirlines,Delhi,Evening,one,Late_Night,Bangalore,Economy,7.58,40.0,4020
OrbitFlyAirlines,Bangalore,Afternoon,one,Night,Delhi,Economy,4.58,21.0,10732
OrbitFlyAirlines,Kolkata,Early_Morning,one,Afternoon,Mumbai,Economy,9.58,20.0,5888
OrbitFlyAirlines,Mumbai,Afternoon,one,Night,Kolkata,Economy,9.25,11.0,7412
OrbitFlyAirlines,Hyderabad,Early_Morning,one,Afternoon,Mumbai,Economy,6.33,27.0,4165
OrbitFlyAirlines,Chennai,Afternoon,zero,Night,Hyderabad,Business,14.33,10.0,25606
OrbitFlyAirlines,Hyderabad,Early_Morning,one,Evening,Mumbai,Economy,10.67,28.0,4452
OrbitFlyAirlines,Chennai,Early_Morning,two_or_more,Night,Delhi,Business,11.0,32.0,26153
OrbitFlyAirlines,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,8.58,46.0,4028
OrbitFlyAirlines,Delhi,Early_Morning,one,Evening,Chennai,Economy,9.83,29.0,3475
OrbitFlyAirlines,Bangalore,Early_Morning,one,Evening,Chennai,Economy,9.67,41.0,3091
OrbitFlyAirlines,Bangalore,Evening,one,Late_Night,Delhi,Economy,9.58,48.0,4028
OrbitFlyAirlines,Kolkata,Early_Morning,one,Afternoon,Hyderabad,Economy,9.67,29.0,6488
OrbitFlyAirlines,Delhi,Early_Morning,one,Night,Mumbai,Economy,14.25,4.0,8869
OrbitFlyAirlines,Kolkata,Afternoon,one,Late_Night,Hyderabad,Economy,9.58,11.0,10269
OrbitFlyAirlines,Bangalore,Morning,one,Night,Delhi,Economy,10.17,16.0,6680
OrbitFlyAirlines,Delhi,Late_Night,one,Night,Delhi,Business,2.08,47.0,20192
OrbitFlyAirlines,Kolkata,Afternoon,one,Night,Delhi,Economy,11.0,18.0,6324
OrbitFlyAirlines,Bangalore,Afternoon,two_or_more,Night,Delhi,Business,5.0,33.0,26694
OrbitFlyAirlines,Mumbai,Morning,one,Evening,Bangalore,Business,12.17,14.0,23351
OrbitFlyAirlines,Delhi,Morning,one,Afternoon,Kolkata,Economy,4.67,25.0,5954
OrbitFlyAirlines,Chennai,Early_Morning,one,Night,Mumbai,Economy,14.75,18.0,9543
OrbitFlyAirlines,Mumbai,Afternoon,zero,Evening,Delhi,Economy,2.08,12.0,5942
OrbitFlyAirlines,Mumbai,Early_Morning,zero,Night,Delhi,Business,5.0,7.0,22145
OrbitFlyAirlines,Bangalore,Morning,one,Night,Mumbai,Economy,15.25,6.0,5177
OrbitFlyAirlines,Bangalore,Morning,one,Afternoon,Delhi,Economy,6.42,18.0,4028
OrbitFlyAirlines,Hyderabad,Early_Morning,zero,Late_Night,Delhi,Business,9.5,45.0,21302
OrbitFlyAirlines,Mumbai,Early_Morning,one,Night,Kolkata,Economy,15.75,29.0,5817
OrbitFlyAirlines,Kolkata,Evening,one,Late_Night,Chennai,Economy,8.75,35.0,7232
OrbitFlyAirlines,Delhi,Afternoon,one,Late_Night,Bangalore,Economy,10.17,47.0,4205
OrbitFlyAirlines,Delhi,Morning,one,Late_Night,Delhi,Business,2.92,33.0,24104
OrbitFlyAirlines,Chennai,Early_Morning,one,Early_Morning,Kolkata,Business,10.75,41.0,29791
OrbitFlyAirlines,Bangalore,Afternoon,one,Night,Delhi,Economy,8.5,18.0,3466
OrbitFlyAirlines,Chennai,Early_Morning,one,Morning,Hyderabad,Business,11.58,43.0,27468
OrbitFlyAirlines,Kolkata,Early_Morning,one,Evening,Delhi,Economy,12.67,41.0,6294
OrbitFlyAirlines,Chennai,Early_Morning,one,Night,Delhi,Economy,15.17,18.0,4827
OrbitFlyAirlines,Bangalore,Morning,one,Evening,Kolkata,Economy,9.33,15.0,12075
OrbitFlyAirlines,Bangalore,Night,zero,Afternoon,Delhi,Business,9.67,36.0,29714
OrbitFlyAirlines,Delhi,Late_Night,zero,Early_Morning,Kolkata,Business,11.67,35.0,27304
OrbitFlyAirlines,Kolkata,Evening,one,Early_Morning,Mumbai,Economy,14.58,40.0,5507
OrbitFlyAirlines,Mumbai,Afternoon,one,Night,Kolkata,Economy,8.25,33.0,5817
OrbitFlyAirlines,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6.42,33.0,4028
OrbitFlyAirlines,Bangalore,Early_Morning,two_or_more,Evening,Delhi,Business,10.83,8.0,23462
OrbitFlyAirlines,Mumbai,Evening,one,Night,Hyderabad,Business,13.83,22.0,20015
OrbitFlyAirlines,Hyderabad,Late_Night,zero,Morning,Delhi,Business,9.67,16.0,22068
OrbitFlyAirlines,Delhi,Late_Night,zero,Afternoon,Hyderabad,Business,7.25,40.0,20562
OrbitFlyAirlines,Hyderabad,Late_Night,one,Afternoon,Hyderabad,Business,5.33,15.0,29869
OrbitFlyAirlines,Mumbai,Morning,two_or_more,Late_Night,Delhi,Business,8.08,16.0,34228
OrbitFlyAirlines,Hyderabad,Evening,zero,Night,Bangalore,Business,7.75,11.0,21845
OrbitFlyAirlines,Chennai,Evening,one,Morning,Delhi,Economy,14.83,34.0,3219
OrbitFlyAirlines,Bangalore,Evening,one,Late_Night,Chennai,Economy,7.42,25.0,3336
OrbitFlyAirlines,Hyderabad,Afternoon,one,Evening,Hyderabad,Business,1.25,20.0,16201
OrbitFlyAirlines,Delhi,Evening,one,Late_Night,Bangalore,Economy,5.75,15.0,4020
OrbitFlyAirlines,Hyderabad,Night,one,Morning,Bangalore,Economy,12.0,20.0,4452
